region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs1,2006,26,124,NA,NA,0,NA,NA,6/25/2006,0,0,0,0,0,0,0,0.316539,0.220516,6,NA,7,13,NA,3,29,59,13151,6/25/2006,48,2005/2006,hhs1,1.4,NA,NA,0.226,0.253611307,0.189985288,0.639686928,0.268162026,0.199059877,-0.211306974,"(-1,0]",FALSE
HHS Regions,hhs2,2006,26,145,NA,NA,1.37931,NA,NA,6/25/2006,0,1,0,0,0,1,0,0.303697,0.313093,17,NA,4,12,NA,0,33,37,10540,6/25/2006,48,2005/2006,hhs2,2.6,NA,NA,0.115,0.324192472,0.267759871,0.939966663,0.323924519,0.257572979,-0.810368796,"(-1,0]",FALSE
HHS Regions,hhs3,2006,26,30,NA,NA,3.33333,NA,NA,6/25/2006,0,0,1,0,0,0,0,0.965491,1.13864,32,NA,63,30,NA,17,142,35,12471,6/25/2006,48,2005/2006,hhs3,2.4,NA,NA,0.389,0.318238752,0.21144606,0.646868376,0.32167579,0.219575847,0.306056169,"(0,1]",FALSE
HHS Regions,hhs4,2006,26,160,NA,NA,0,NA,NA,6/25/2006,0,0,0,0,0,0,0,0.429049,0.919335,101,NA,73,85,NA,29,288,113,31327,6/25/2006,48,2005/2006,hhs4,2,NA,NA,0.215,0.216911776,0.142937697,0.43093872,0.224008972,0.14707503,-0.064487303,"(-1,0]",FALSE
HHS Regions,hhs5,2006,26,84,NA,NA,2.38095,NA,NA,6/25/2006,0,0,0,2,0,0,0,0.559139,0.815963,114,NA,47,58,NA,10,229,109,28065,6/25/2006,48,2005/2006,hhs5,1.8,NA,NA,0.303,0.254180575,0.160497865,0.486713038,0.255177541,0.163063033,0.294727903,"(0,1]",FALSE
HHS Regions,hhs6,2006,26,97,NA,NA,0,NA,NA,6/25/2006,0,0,0,0,0,0,0,1.4752,1.55541,78,NA,36,95,NA,7,216,65,13887,6/25/2006,48,2005/2006,hhs6,4,NA,NA,0.369,0.268939049,0.201567203,0.791419953,0.24683999,0.177747292,0.686142716,"(0,1]",FALSE
HHS Regions,hhs7,2006,26,66,NA,NA,1.51515,NA,NA,6/25/2006,0,0,0,0,0,1,0,0.431782,0.439686,8,NA,10,1,NA,4,23,37,5231,6/25/2006,48,2005/2006,hhs7,1.9,NA,NA,0.224,0.130907113,0.111971114,0.357547368,0.120540594,0.100740556,1.02510707,"(1,2]",FALSE
HHS Regions,hhs8,2006,26,90,NA,NA,1.11111,NA,NA,6/25/2006,0,0,0,0,0,1,0,0.151141,0.576894,13,NA,9,8,NA,8,38,22,6587,6/25/2006,48,2005/2006,hhs8,1.7,NA,NA,0.088,0.19219097,0.173957752,0.515768732,0.1953281,0.168040628,-0.639187552,"(-1,0]",FALSE
HHS Regions,hhs9,2006,26,221,NA,NA,2.26244,NA,NA,6/25/2006,0,2,0,0,0,3,0,1.17716,0.780628,90,NA,65,78,NA,12,245,83,31385,6/25/2006,48,2005/2006,hhs9,2.9,NA,NA,0.397,0.322760455,0.232733457,0.710575,0.323306526,0.229107159,0.320492306,"(0,1]",FALSE
HHS Regions,hhs10,2006,26,0,NA,NA,0,NA,NA,6/25/2006,0,0,0,0,0,0,0,0.606079,1.33524,7,NA,9,10,NA,2,28,12,2097,6/25/2006,48,2005/2006,hhs10,1.9,NA,NA,0.319,0.164476345,0.130502245,0.411408124,0.180969395,0.150016187,0.92003107,"(0,1]",FALSE
HHS Regions,hhs1,2006,27,88,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,0.319046,0.265076,7,NA,8,14,NA,3,32,58,12072,7/2/2006,49,2005/2006,hhs1,1.4,NA,NA,0.228,0.259252105,0.188612072,0.58523,0.246773794,0.182531599,-0.103454933,"(-1,0]",FALSE
HHS Regions,hhs2,2006,27,68,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,0.770376,0.649909,30,NA,10,28,NA,0,68,34,10463,7/2/2006,49,2005/2006,hhs2,2.6,NA,NA,0.296,0.274307209,0.216803338,0.715954168,0.298489386,0.237990119,-0.009205947,"(-1,0]",FALSE
HHS Regions,hhs3,2006,27,50,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,0.901009,1.24988,36,NA,50,31,NA,17,134,33,10721,7/2/2006,49,2005/2006,hhs3,2.4,NA,NA,0.375,0.316547542,0.216765035,0.727809324,0.318585433,0.220764446,0.257446271,"(0,1]",FALSE
HHS Regions,hhs4,2006,27,134,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,0.405002,0.888634,89,NA,59,87,NA,13,248,113,27908,7/2/2006,49,2005/2006,hhs4,2,NA,NA,0.203,0.2256985,0.152067314,0.488417262,0.215580656,0.141504663,-0.092432688,"(-1,0]",FALSE
HHS Regions,hhs5,2006,27,107,NA,NA,3.73832,NA,NA,7/2/2006,0,0,0,4,0,0,0,0.554649,0.820084,93,NA,46,65,NA,8,212,112,25851,7/2/2006,49,2005/2006,hhs5,1.8,NA,NA,0.297,0.256740077,0.172771795,0.595130393,0.245065132,0.15768037,0.326952586,"(0,1]",FALSE
HHS Regions,hhs6,2006,27,65,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,1.68021,1.76127,62,NA,54,96,NA,8,220,62,12491,7/2/2006,49,2005/2006,hhs6,4,NA,NA,0.42,0.230548739,0.166759511,0.519950124,0.24505249,0.172810678,1.012668966,"(1,2]",FALSE
HHS Regions,hhs7,2006,27,135,NA,NA,0.740741,NA,NA,7/2/2006,0,0,0,0,0,1,0,0.410144,0.355351,2,NA,9,3,NA,3,17,36,4784,7/2/2006,49,2005/2006,hhs7,1.9,NA,NA,0.214,0.12289237,0.101247875,0.324784211,0.118443245,0.103331391,0.927336935,"(0,1]",FALSE
HHS Regions,hhs8,2006,27,77,NA,NA,1.2987,NA,NA,7/2/2006,0,1,0,0,0,0,0,0.353422,0.826446,17,NA,11,13,NA,10,51,21,6171,7/2/2006,49,2005/2006,hhs8,1.7,NA,NA,0.205,0.188782448,0.163577869,0.529168505,0.187829873,0.172708841,0.100547747,"(0,1]",FALSE
HHS Regions,hhs9,2006,27,183,NA,NA,1.0929,NA,NA,7/2/2006,0,1,0,0,0,1,0,1.09269,0.727138,87,NA,50,51,NA,8,196,84,26955,7/2/2006,49,2005/2006,hhs9,2.9,NA,NA,0.373,0.303937353,0.227654571,0.735486043,0.299636071,0.219494239,0.33274518,"(0,1]",FALSE
HHS Regions,hhs10,2006,27,0,NA,NA,0,NA,NA,7/2/2006,0,0,0,0,0,0,0,0.809515,2.05556,14,NA,8,14,NA,1,37,12,1800,7/2/2006,49,2005/2006,hhs10,1.9,NA,NA,0.426,0.169752589,0.155304865,0.478637876,0.1658847,0.138128713,1.883575263,"(1,2]",FALSE
HHS Regions,hhs1,2006,28,58,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.199702,0.191416,2,NA,9,12,NA,3,26,59,13583,7/9/2006,50,2005/2006,hhs1,1.4,7/5/2020,5-Jul,0.143,0.227457971,0.175654732,0.543410714,0.235566802,0.177861006,-0.522444567,"(-1,0]",FALSE
HHS Regions,hhs2,2006,28,79,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.704248,0.578734,38,NA,10,18,NA,1,67,34,11577,7/9/2006,50,2005/2006,hhs2,2.6,7/5/2020,5-Jul,0.271,0.296968478,0.235172101,0.89590448,0.286153927,0.232556803,-0.065744417,"(-1,0]",FALSE
HHS Regions,hhs3,2006,28,62,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.998054,1.04341,25,NA,60,29,NA,23,137,32,13130,7/9/2006,50,2005/2006,hhs3,2.4,7/5/2020,5-Jul,0.416,0.320970006,0.243198446,0.810066667,0.309524597,0.222109688,0.478732997,"(0,1]",FALSE
HHS Regions,hhs4,2006,28,179,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.499027,0.973451,102,NA,74,121,NA,22,319,117,32770,7/9/2006,50,2005/2006,hhs4,2,7/5/2020,5-Jul,0.25,0.204131693,0.134817063,0.404720602,0.208622896,0.137645617,0.297071603,"(0,1]",FALSE
HHS Regions,hhs5,2006,28,136,NA,NA,4.41176,NA,NA,7/9/2006,0,0,0,6,0,0,0,0.530915,0.779336,103,NA,55,60,NA,11,229,111,29384,7/9/2006,50,2005/2006,hhs5,1.8,7/5/2020,5-Jul,0.282,0.224274743,0.143752871,0.475523026,0.234598245,0.150326059,0.31492826,"(0,1]",FALSE
HHS Regions,hhs6,2006,28,73,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,1.3605,1.45674,67,NA,39,82,NA,10,198,61,13592,7/9/2006,50,2005/2006,hhs6,4,7/5/2020,5-Jul,0.34,0.235669681,0.151941837,0.511837654,0.228982013,0.153153562,0.725696393,"(0,1]",FALSE
HHS Regions,hhs7,2006,28,111,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.370004,0.320151,4,NA,4,7,NA,2,17,34,5310,7/9/2006,50,2005/2006,hhs7,1.9,7/5/2020,5-Jul,0.195,0.101530252,0.098879755,0.331693684,0.113306952,0.098336297,0.828097025,"(0,1]",FALSE
HHS Regions,hhs8,2006,28,75,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,1.36012,1.72222,108,NA,132,105,NA,27,372,35,21600,7/9/2006,50,2005/2006,hhs8,1.7,7/5/2020,5-Jul,0.8,0.182516202,0.18776675,0.800070588,0.18597095,0.188474303,3.258267193,"(3, Inf]",TRUE
HHS Regions,hhs9,2006,28,141,NA,NA,0.70922,NA,NA,7/9/2006,0,0,1,0,0,0,0,1.06301,0.688484,90,NA,59,65,NA,9,223,82,32390,7/9/2006,50,2005/2006,hhs9,2.9,7/5/2020,5-Jul,0.364,0.272210404,0.204358715,0.694427783,0.28639663,0.214142362,0.362183638,"(0,1]",FALSE
HHS Regions,hhs10,2006,28,0,NA,NA,0,NA,NA,7/9/2006,0,0,0,0,0,0,0,0.683021,1.50806,10,NA,7,12,NA,0,29,12,1923,7/9/2006,50,2005/2006,hhs10,1.9,7/5/2020,5-Jul,0.359,0.163425167,0.133720596,0.436731584,0.160735264,0.136675464,1.454170831,"(1,2]",FALSE
HHS Regions,hhs1,2006,29,66,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.208761,0.155885,4,NA,3,13,NA,0,20,56,12830,7/16/2006,51,2005/2006,hhs1,1.4,NA,NA,0.149,0.21999033,0.174861532,0.655410714,0.216389186,0.165657589,-0.406103858,"(-1,0]",FALSE
HHS Regions,hhs2,2006,29,112,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.248823,0.243221,16,NA,9,2,NA,0,27,31,11101,7/16/2006,51,2005/2006,hhs2,2.6,NA,NA,0.096,0.287186094,0.254594694,1.061614888,0.280504963,0.228636118,-0.808287906,"(-1,0]",FALSE
HHS Regions,hhs3,2006,29,59,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.743892,0.950754,32,NA,40,39,NA,17,128,35,13463,7/16/2006,51,2005/2006,hhs3,2.4,NA,NA,0.31,0.291056243,0.214517368,0.722002866,0.295046973,0.21881151,0.068131823,"(0,1]",FALSE
HHS Regions,hhs4,2006,29,133,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.487001,0.956894,110,NA,92,89,NA,22,313,111,32710,7/16/2006,51,2005/2006,hhs4,2,NA,NA,0.244,0.196038495,0.129810437,0.395162438,0.202756025,0.132264101,0.308053924,"(0,1]",FALSE
HHS Regions,hhs5,2006,29,95,NA,NA,9.47368,NA,NA,7/16/2006,0,0,0,9,0,0,0,0.52203,0.748701,87,NA,48,74,NA,23,232,111,30987,7/16/2006,51,2005/2006,hhs5,1.8,NA,NA,0.263,0.222779915,0.136599393,0.434654173,0.219519095,0.134738707,0.319301865,"(0,1]",FALSE
HHS Regions,hhs6,2006,29,81,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,1.18289,1.25126,48,NA,36,69,NA,9,162,60,12947,7/16/2006,51,2005/2006,hhs6,4,NA,NA,0.296,0.220727617,0.146922035,0.480839296,0.225462807,0.145006878,0.484526624,"(0,1]",FALSE
HHS Regions,hhs7,2006,29,140,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.39005,0.330377,4,NA,6,5,NA,4,19,38,5751,7/16/2006,51,2005/2006,hhs7,1.9,NA,NA,0.205,0.115498235,0.098265548,0.3063,0.117830378,0.116320554,0.751879982,"(0,1]",FALSE
HHS Regions,hhs8,2006,29,61,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,1.69503,2.15719,160,NA,175,100,NA,25,460,33,21324,7/16/2006,51,2005/2006,hhs8,1.7,NA,NA,0.997,0.186614199,0.218896095,0.997076471,0.186707851,0.197318625,4.106903841,"(3, Inf]",TRUE
HHS Regions,hhs9,2006,29,170,NA,NA,1.17647,NA,NA,7/16/2006,0,0,0,0,0,2,0,0.742706,0.517469,64,NA,41,36,NA,12,153,77,29567,7/16/2006,51,2005/2006,hhs9,2.9,NA,NA,0.253,0.283042134,0.218641589,0.724177227,0.268522012,0.203591248,-0.075786652,"(-1,0]",FALSE
HHS Regions,hhs10,2006,29,0,NA,NA,0,NA,NA,7/16/2006,0,0,0,0,0,0,0,0.950367,1.97568,16,NA,10,13,NA,0,39,12,1974,7/16/2006,51,2005/2006,hhs10,1.9,NA,NA,0.5,0.149028037,0.124829737,0.500193158,0.159687334,0.136089159,2.502078989,"(2,3]",TRUE
HHS Regions,hhs1,2006,30,58,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,0.265558,0.167237,4,NA,4,11,NA,3,22,57,13155,7/23/2006,52,2005/2006,hhs1,1.4,NA,NA,0.19,0.201719257,0.152126076,0.493109091,0.206368715,0.154468237,-0.108012038,"(-1,0]",FALSE
HHS Regions,hhs2,2006,30,85,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,0.254883,0.24372,12,NA,7,7,NA,0,26,31,10668,7/23/2006,52,2005/2006,hhs2,2.6,NA,NA,0.098,0.257360317,0.201954621,0.747714214,0.274042628,0.227503769,-0.773660611,"(-1,0]",FALSE
HHS Regions,hhs3,2006,30,63,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,0.83233,0.951366,28,NA,47,29,NA,21,125,34,13139,7/23/2006,52,2005/2006,hhs3,2.4,NA,NA,0.347,0.273114669,0.204468774,0.656998067,0.285329871,0.203398671,0.302235485,"(0,1]",FALSE
HHS Regions,hhs4,2006,30,186,NA,NA,0.537634,NA,NA,7/23/2006,0,0,0,0,0,1,0,0.465843,0.931658,95,NA,94,92,NA,29,310,114,33274,7/23/2006,52,2005/2006,hhs4,2,NA,NA,0.232,0.208097886,0.137992435,0.433303898,0.199000698,0.13259551,0.246377395,"(0,1]",FALSE
HHS Regions,hhs5,2006,30,72,NA,NA,12.5,NA,NA,7/23/2006,0,0,1,8,0,0,0,0.437213,0.629519,77,NA,43,49,NA,6,175,108,27799,7/23/2006,52,2005/2006,hhs5,1.8,NA,NA,0.213,0.211502628,0.129484057,0.410927162,0.218494664,0.132105324,-0.045119804,"(-1,0]",FALSE
HHS Regions,hhs6,2006,30,71,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,1.1807,1.29648,72,NA,49,62,NA,14,197,60,15195,7/23/2006,52,2005/2006,hhs6,4,NA,NA,0.295,0.219991123,0.142292489,0.430038855,0.216893976,0.142293876,0.550136279,"(0,1]",FALSE
HHS Regions,hhs7,2006,30,109,NA,NA,0.917431,NA,NA,7/23/2006,0,0,0,0,0,1,0,0.50481,0.460748,8,NA,6,8,NA,4,26,37,5643,7/23/2006,52,2005/2006,hhs7,1.9,NA,NA,0.263,0.136462646,0.14764474,0.637489474,0.123980328,0.117812312,1.182148332,"(1,2]",FALSE
HHS Regions,hhs8,2006,30,61,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,1.39706,1.75,118,NA,132,91,NA,37,378,33,21600,7/23/2006,52,2005/2006,hhs8,1.7,NA,NA,0.822,0.190993153,0.193138483,0.8218,0.193372846,0.221421073,2.838154232,"(2,3]",TRUE
HHS Regions,hhs9,2006,30,158,NA,NA,3.79747,NA,NA,7/23/2006,0,6,0,0,0,0,0,0.760282,0.543823,74,NA,37,40,NA,12,163,78,29973,7/23/2006,52,2005/2006,hhs9,2.9,NA,NA,0.252,0.250313498,0.195311693,0.731368773,0.256103179,0.201856382,-0.019284282,"(-1,0]",FALSE
HHS Regions,hhs10,2006,30,0,NA,NA,0,NA,NA,7/23/2006,0,0,0,0,0,0,0,0.623408,1.54567,14,NA,3,14,NA,2,33,12,2135,7/23/2006,52,2005/2006,hhs10,1.9,NA,NA,0.328,0.166608797,0.153873632,0.633742105,0.154917132,0.135329704,1.279780688,"(1,2]",FALSE
HHS Regions,hhs1,2006,31,66,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.192714,0.138594,7,NA,4,5,NA,1,17,54,12266,7/30/2006,1,2005/2006,hhs1,1.4,NA,NA,0.138,0.197525149,0.139965882,0.44424,0.198853455,0.148499069,-0.412127824,"(-1,0]",FALSE
HHS Regions,hhs2,2006,31,69,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.294659,0.299241,15,NA,2,11,NA,0,28,28,9357,7/30/2006,1,2005/2006,hhs2,2.6,NA,NA,0.113,0.261384467,0.214344379,0.767109265,0.267524961,0.211730228,-0.728259625,"(-1,0]",FALSE
HHS Regions,hhs3,2006,31,55,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.794438,0.920894,36,NA,45,23,NA,18,122,33,13248,7/30/2006,1,2005/2006,hhs3,2.4,NA,NA,0.331,0.3001168,0.214118457,0.721716,0.294297554,0.206053708,0.178197614,"(0,1]",FALSE
HHS Regions,hhs4,2006,31,203,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.399483,0.760492,86,NA,72,74,NA,9,241,115,31690,7/30/2006,1,2005/2006,hhs4,2,NA,NA,0.2,0.194259971,0.137163033,0.502435287,0.204924229,0.140633563,-0.036852719,"(-1,0]",FALSE
HHS Regions,hhs5,2006,31,120,NA,NA,13.3333,NA,NA,7/30/2006,0,0,0,16,0,0,0,0.512717,0.805663,109,NA,32,87,NA,11,239,105,29665,7/30/2006,1,2005/2006,hhs5,1.8,NA,NA,0.247,0.214144932,0.138404576,0.438512511,0.218395583,0.131990125,0.215684716,"(0,1]",FALSE
HHS Regions,hhs6,2006,31,69,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,1.26798,1.39612,71,NA,49,74,NA,7,201,60,14397,7/30/2006,1,2005/2006,hhs6,4,NA,NA,0.317,0.200879722,0.143387447,0.458574866,0.208827935,0.138999565,0.778182761,"(0,1]",FALSE
HHS Regions,hhs7,2006,31,113,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.53303,0.486925,6,NA,9,8,NA,4,27,36,5545,7/30/2006,1,2005/2006,hhs7,1.9,NA,NA,0.281,0.125531564,0.114375884,0.375921036,0.132758083,0.126950854,1.1641042,"(1,2]",FALSE
HHS Regions,hhs8,2006,31,69,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,2.06666,2.37535,112,NA,156,98,NA,28,394,33,16587,7/30/2006,1,2005/2006,hhs8,1.7,NA,NA,1.216,0.201276955,0.258587333,1.215682353,0.1937532,0.216610073,4.717828386,"(3, Inf]",TRUE
HHS Regions,hhs9,2006,31,179,NA,NA,2.23464,NA,NA,7/30/2006,0,3,0,0,0,1,0,0.587025,0.489132,56,NA,27,41,NA,9,133,75,27191,7/30/2006,1,2005/2006,hhs9,2.9,NA,NA,0.198,0.243418982,0.200735094,0.699158618,0.249063389,0.195175149,-0.262146018,"(-1,0]",FALSE
HHS Regions,hhs10,2006,31,0,NA,NA,0,NA,NA,7/30/2006,0,0,0,0,0,0,0,0.52586,1.30588,10,NA,6,9,NA,1,26,12,1991,7/30/2006,1,2005/2006,hhs10,1.9,NA,NA,0.277,0.158014519,0.126727908,0.477693939,0.154924964,0.132703844,0.918160723,"(0,1]",FALSE
HHS Regions,hhs1,2006,32,63,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.276121,0.20189,4,NA,5,14,NA,2,25,53,12383,8/6/2006,2,2005/2006,hhs1,1.4,NA,NA,0.197,0.201249252,0.162486383,0.550873571,0.214304805,0.18720418,-0.091213341,"(-1,0]",FALSE
HHS Regions,hhs2,2006,32,74,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.509801,0.346202,16,NA,3,13,NA,1,33,28,9532,8/6/2006,2,2005/2006,hhs2,2.6,NA,NA,0.196,0.265982086,0.200120989,0.597475976,0.252238754,0.193206675,-0.290680673,"(-1,0]",FALSE
HHS Regions,hhs3,2006,32,64,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.853636,0.562948,17,NA,23,20,NA,6,66,30,11724,8/6/2006,2,2005/2006,hhs3,2.4,NA,NA,0.356,0.294553123,0.214195244,0.70448672,0.288769458,0.20142553,0.332193284,"(0,1]",FALSE
HHS Regions,hhs4,2006,32,155,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.363558,0.599288,75,NA,49,63,NA,5,192,111,32038,8/6/2006,2,2005/2006,hhs4,2,NA,NA,0.182,0.213223411,0.149408317,0.518021678,0.222328653,0.163264361,-0.248368062,"(-1,0]",FALSE
HHS Regions,hhs5,2006,32,94,NA,NA,9.57447,NA,NA,8/6/2006,0,0,0,8,0,1,0,0.469947,0.593675,56,NA,42,55,NA,12,165,108,27793,8/6/2006,2,2005/2006,hhs5,1.8,NA,NA,0.236,0.226839819,0.132020195,0.354073655,0.222675359,0.135588206,0.098895932,"(0,1]",FALSE
HHS Regions,hhs6,2006,32,78,NA,NA,1.28205,NA,NA,8/6/2006,0,0,0,1,0,0,0,1.461,1.58089,78,NA,33,105,NA,11,227,61,14359,8/6/2006,2,2005/2006,hhs6,4,NA,NA,0.361,0.207848506,0.140275142,0.4135525,0.212744729,0.141942052,1.041429102,"(1,2]",FALSE
HHS Regions,hhs7,2006,32,139,NA,NA,1.43885,NA,NA,8/6/2006,0,1,0,0,0,1,0,0.389883,0.347991,4,NA,9,6,NA,3,22,35,6322,8/6/2006,2,2005/2006,hhs7,1.9,NA,NA,0.202,0.134743629,0.120204897,0.341376491,0.12962634,0.118658524,0.612031005,"(0,1]",FALSE
HHS Regions,hhs8,2006,32,52,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,1.55577,1.99893,143,NA,172,104,NA,29,448,33,22412,8/6/2006,2,2005/2006,hhs8,1.7,NA,NA,0.915,0.187482268,0.20401752,0.915158824,0.194203059,0.22015273,3.274798203,"(3, Inf]",TRUE
HHS Regions,hhs9,2006,32,180,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.829583,0.538826,67,NA,35,46,NA,10,158,76,29323,8/6/2006,2,2005/2006,hhs9,2.9,NA,NA,0.286,0.253733748,0.197327724,0.707161656,0.25142229,0.196255907,0.176508384,"(0,1]",FALSE
HHS Regions,hhs10,2006,32,0,NA,NA,0,NA,NA,8/6/2006,0,0,0,0,0,0,0,0.840352,1.73059,13,NA,12,9,NA,3,37,12,2138,8/6/2006,2,2005/2006,hhs10,1.9,NA,NA,0.442,0.139616068,0.117248644,0.442290526,0.14247493,0.118251335,2.535409815,"(2,3]",TRUE
HHS Regions,hhs1,2006,33,51,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,0.190975,0.119512,5,NA,4,4,NA,2,15,54,12551,8/13/2006,3,2005/2006,hhs1,1.4,NA,NA,0.136,0.244140013,0.247134669,1.175480893,0.221991797,0.193021567,-0.443375754,"(-1,0]",FALSE
HHS Regions,hhs2,2006,33,86,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,0.231723,0.200657,16,NA,1,4,NA,1,22,30,10964,8/13/2006,3,2005/2006,hhs2,2.6,NA,NA,0.089,0.229349709,0.169455904,0.493700622,0.245775218,0.183780831,-0.852379361,"(-1,0]",FALSE
HHS Regions,hhs3,2006,33,67,NA,NA,1.49254,NA,NA,8/13/2006,0,1,0,0,0,0,0,0.712359,0.846296,21,NA,42,28,NA,14,105,29,12407,8/13/2006,3,2005/2006,hhs3,2.4,NA,NA,0.292,0.271638453,0.182693885,0.594135438,0.284758818,0.19563276,0.038988002,"(0,1]",FALSE
HHS Regions,hhs4,2006,33,156,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,0.391607,0.551778,66,NA,53,61,NA,5,185,107,33528,8/13/2006,3,2005/2006,hhs4,2,NA,NA,0.196,0.259502577,0.197504128,0.806198568,0.258820366,0.235632237,-0.26743737,"(-1,0]",FALSE
HHS Regions,hhs5,2006,33,100,NA,NA,7,NA,NA,8/13/2006,0,0,0,6,0,1,0,0.557644,0.801458,99,NA,47,75,NA,12,233,104,29072,8/13/2006,3,2005/2006,hhs5,1.8,NA,NA,0.288,0.227041326,0.142140167,0.475486354,0.23169768,0.139403633,0.404712454,"(0,1]",FALSE
HHS Regions,hhs6,2006,33,85,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,1.66641,1.82131,94,NA,52,120,NA,9,275,62,15099,8/13/2006,3,2005/2006,hhs6,4,NA,NA,0.417,0.229505959,0.147164748,0.4166025,0.233162011,0.150328606,1.220263352,"(1,2]",TRUE
HHS Regions,hhs7,2006,33,114,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,0.325189,0.379507,9,NA,7,3,NA,3,22,33,5797,8/13/2006,3,2005/2006,hhs7,1.9,NA,NA,0.171,0.128603827,0.126504226,0.511980292,0.158085649,0.253328612,0.051579077,"(0,1]",FALSE
HHS Regions,hhs8,2006,33,85,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,1.4965,1.86584,118,NA,139,117,NA,36,410,30,21974,8/13/2006,3,2005/2006,hhs8,1.7,NA,NA,0.88,0.193849955,0.203536653,0.880294118,0.210430439,0.236029876,2.838046136,"(2,3]",TRUE
HHS Regions,hhs9,2006,33,118,NA,NA,3.38983,NA,NA,8/13/2006,0,2,0,1,0,1,0,0.4999,0.623315,69,NA,35,35,NA,9,148,75,23744,8/13/2006,3,2005/2006,hhs9,2.9,NA,NA,0.167,0.257114142,0.19969457,0.67731083,0.262200015,0.192308065,-0.497452203,"(-1,0]",FALSE
HHS Regions,hhs10,2006,33,0,NA,NA,0,NA,NA,8/13/2006,0,0,0,0,0,0,0,0.78513,2.05178,13,NA,10,19,NA,0,42,12,2047,8/13/2006,3,2005/2006,hhs10,1.9,NA,NA,0.413,0.129794202,0.114213309,0.413226316,0.142943446,0.13891613,1.945655046,"(1,2]",TRUE
HHS Regions,hhs1,2006,34,68,NA,NA,0,NA,NA,8/20/2006,0,0,0,0,0,0,0,0.185585,0.151117,2,NA,6,7,NA,4,19,53,12573,8/20/2006,4,2005/2006,hhs1,1.4,NA,NA,0.133,0.220586127,0.163939652,0.530551429,0.228275002,0.190380382,-0.502752889,"(-1,0]",FALSE
